id,date,kick_off,status,video,tagging,competitionName,home_team,away_team,home_team_main_conference,away_team_main_conference,customers,notes
5199733,11/04/21,19:00:00,Fixture,-,-,Pacific 12 (W),-7880 - Utah Utes,-7884 - Arizona Wildcats,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5201849,11/04/21,19:00:00,Cancelled,-,-,Patriot League (W),-7889 - Bucknell Bison,-7895 - Loyola Greyhounds,Patriot League (W),Patriot League (W),0,video:  others: 
5202021,11/04/21,19:00:00,Fixture,-,-,Atlantic 10 (W),-7697 - UMass Minutemen,-7689 - Fordham Rams,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5210644,11/04/21,19:30:00,Fixture,-,-,Big Sky (W),-7744 - Portland State Vikings,-7742 - Sacramento State Hornets,Big Sky (W),Big Sky (W),0,video:  others: 
5194490,11/04/21,20:00:00,Fixture,-,-,West Coast,-4203 - Saint Mary's Gaels,-2752 - Loyola Marymount LMU Lions,West Coast,West Coast,1,video:  others: 
5194491,11/04/21,20:00:00,Fixture,-,-,West Coast,-2362 - San Diego Toreros,-2842 - Santa Clara Broncos,West Coast,West Coast,0,video:  others: 
5199734,11/04/21,20:00:00,Fixture,-,-,Pacific 12 (W),-7877 - Stanford Cardinal,-7879 - UCLA Bruins,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5199735,11/04/21,20:00:00,Fixture,-,-,Pacific 12 (W),-7882 - California Golden Bears,-7878 - USC Trojans,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5199736,11/04/21,20:00:00,Fixture,-,-,Pacific 12 (W),-7883 - Washington State Cougars,-7885 - Oregon Ducks,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5202016,11/04/21,20:00:00,Fixture,-,-,Atlantic 10 (W),-7676 - St. Bonaventure Bonnies,-7691 - Duquesne Duke,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5210641,11/04/21,20:00:00,Fixture,-,-,Big Sky (W),-7743 - Weber State Wildcats,-7741 - Northern Colorado Bears,Big Sky (W),Big Sky (W),0,video:  others: 
5193753,11/04/21,21:00:00,Fixture,-,-,Summit League (W),-7747 - North Dakota Fighting Hawks,-7516 - SD Coyotes,Summit League (W),Summit League (W),0,video:  others: 
5193754,11/04/21,21:00:00,Fixture,-,-,Summit League (W),-7522 - WIU Fighting Leathernecks,-7517 - SU State Jackrabbits,Summit League (W),Summit League (W),0,video:  others: 
5193757,11/04/21,21:00:00,Fixture,-,-,Summit League (W),-7747 - North Dakota Fighting Hawks,-7516 - SD Coyotes,Summit League (W),Summit League (W),0,video:  others: 
5194488,11/04/21,21:00:00,Fixture,-,-,West Coast,-6752 - San Francisco Dons,-2751 - Portland Pilots,West Coast,West Coast,0,video:  others: 
5195854,11/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7847 - Utah St. Aggies,-7849 - Wyoming Cowboys,Mountain West (W),Mountain West (W),0,video:  others: 
5195855,11/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7852 - New Mexico Lobos,-7857 - CSU Rams,Mountain West (W),Mountain West (W),0,video:  others: 
5195856,11/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7856 - Nevada WolfPack,-7846 - San Diego St. Aztecs,Mountain West (W),Mountain West (W),0,video:  others: 
5195857,11/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7855 - Boise St. Broncos,-7845 - UNLV Rebels,Mountain West (W),Mountain West (W),0,video:  others: 
5197660,11/04/21,22:00:00,Fixture,-,-,NCAA Non-conference Men matches,-2971 - Charleston Cougars,-2425 - Coastal Carolina Chanticleers,Colonial Athletic Association,Sun Belt,1,video:  others: 
5197661,11/04/21,22:00:00,Fixture,-,-,Colonial Athletic Association,-2969 - Drexel Dragons,-2760 - Delaware Blue Hens,Colonial Athletic Association,Colonial Athletic Association,2,video:  others: 
5193755,12/04/21,0:00:00,Fixture,-,-,Summit League (W),-7963 - UMKC Kangaroos,-7520 - Denver Pioneers,Summit League (W),Summit League (W),0,video:  others: 
5193756,12/04/21,0:00:00,Fixture,-,-,Summit League (W),-7519 - North Dakota State Bison,-7518 - Oral Roberts Golden Eagles University,Summit League (W),Summit League (W),0,video:  others: 
5199737,12/04/21,0:00:00,Fixture,-,-,Pacific 12 (W),-7887 - Washington Huskies,-7886 - Oregon State Beavers,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5201478,12/04/21,17:00:00,Fixture,-,-,Northeast,-6751 - St. Francis Brooklyn Terriers,-2891 - LIU Sharks,Northeast,Northeast,2,video:  others: 
5201475,12/04/21,18:00:00,Fixture,-,-,Northeast,-2968 - CCSU Blue Devils,-3024 - Sacred Heart Pioneers,Northeast,Northeast,2,video:  others: 
5201477,12/04/21,21:00:00,Fixture,-,-,Northeast,-7512 - Fairleigh Dickinson Knights,-12630 - Mount St. Mary's Mountaineers,Northeast,Northeast,2,video:  others: 
5201476,12/04/21,22:00:00,Fixture,-,-,Northeast,-2771 - Bryant Bulldogs,-12629 - Merrimack Warriors,Northeast,Northeast,2,video:  others: 
5201447,13/04/21,20:00:00,Fixture,-,-,Northeast (W),-12732 - St. Francis Brooklyn Terriers,-7649 - SHU Pioneers,Northeast (W),Northeast (W),0,video:  others: 
5201448,13/04/21,20:00:00,Fixture,-,-,Northeast (W),-7644 - CCSU Blue Devils,-7647 - Mount St. Mary's,Northeast (W),Northeast (W),0,video:  others: 
5201449,13/04/21,20:00:00,Fixture,-,-,Northeast (W),-7646 - LIU Sharks,-7651 - Wagner Seahawks,Northeast (W),Northeast (W),0,video:  others: 
5201450,13/04/21,20:00:00,Fixture,-,-,Northeast (W),-7643 - Bryant Bulldogs,-7645 - Fairleigh Dickinson Knights,Northeast (W),Northeast (W),0,video:  others: 
